market_id,adm_cd,adm_nm,overlap_ratio,relation_type,source_id,geometry_version,confidence
SEOUL-DOBONG-BANGHAK,11320700,방학2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DOBONG-BANGHAK,11320690,방학1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DOBONG-BANGHAK,11320710,방학3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-DOBONG-DOBONGSAN,11320521,도봉1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-NOWONSTN,11350720,상계10동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-NOWONSTN,11350640,상계2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-NOWONSTN,11350630,상계1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-NOWONSTN,11350611,하계1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-GONGNEUNG,11350595,공릉1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-JUNGGYE-ACADEMY,11350619,중계본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-JUNGGYE-ACADEMY,11350624,중계4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-JUNGGYE-ACADEMY,11350625,중계2·3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-TAEREUNG,11350595,공릉1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-SANGGYE,11350670,상계5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-SANGGYE,11350624,중계4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-SANGGYE,11350630,상계1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-SANGGYE,11350640,상계2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-WOLGYE-KWANGWOON,11350560,월계1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-NOWON-WOLGYE-KWANGWOON,11350625,중계2·3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-NOWON-WOLGYE-KWANGWOON,11350570,월계2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-EUNPYEONG-YEONSINNAE,11380552,갈현2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-YEONSINNAE,11380551,갈현1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-YEONSINNAE,11380570,대조동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-YEONSINNAE,11380530,불광2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-YEONSINNAE,11380520,불광1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-BULGWANG,11380570,대조동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-BULGWANG,11380520,불광1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-BULGWANG,11380510,녹번동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-BULGWANG,11380530,불광2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL,11380600,응암3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL,11380632,신사2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL,11380631,신사1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL,11380625,역촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-EUNPYEONG-EUNGAM-SAEJEOL,11380590,응암2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-EUNPYEONG-GUPABAL-NEWTOWN,11380690,진관동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-NOKBEON-SUSAEK,11380650,수색동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-NOKBEON-SUSAEK,11380510,녹번동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-EUNPYEONG-NOKBEON-SUSAEK,11380640,증산동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEODAEMUN-SINCHON,11410585,신촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-EWHA,11410585,신촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-YEONHUI,11410615,연희동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-YEONHUI,11410585,신촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEODAEMUN-HONGJE,11410640,홍제3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-HONGJE,11410620,홍제1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-HONGJE,11410660,홍은1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA,11410690,남가좌1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA,11410700,남가좌2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA,11410685,홍은2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA,11410710,북가좌1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEODAEMUN-GAJWA-NAMGAJWA,11410720,북가좌2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEODAEMUN-DONGNIMUN-YEONGCHEON,11410520,천연동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-HONGDAE,11440660,서교동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-HONGDAE,11440655,서강동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-HONGDAE,11440710,연남동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-YEONNAM,11440710,연남동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-YEONNAM,11440660,서교동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-HAPJEONG,11440680,합정동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-HAPJEONG,11440660,서교동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-MANGWON,11440690,망원1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-MANGWON,11440700,망원2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-MANGWON,11440660,서교동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-SANGSU,11440655,서강동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-SANGSU,11440660,서교동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-GONGDEOK-MAPO,11440585,도화동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-GONGDEOK-MAPO,11440590,용강동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-GONGDEOK-MAPO,11440700,망원2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-GONGDEOK-MAPO,11440730,성산2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-GONGDEOK-MAPO,11440720,성산1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-GONGDEOK-MAPO,11440710,연남동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-DAEHEUNG-SOGANG,11440655,서강동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-DAEHEUNG-SOGANG,11440600,대흥동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-DAEHEUNG-SOGANG,11440610,염리동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-DAEHEUNG-SOGANG,11440630,신수동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-MAPO-SANGAM-DMC,11440740,상암동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-MAPO-SANGAM-DMC,11440730,성산2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-MOKDONG-OGEORI,11470650,신정4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-MOKDONG-OGEORI,11470510,목1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-MOKDONG-OGEORI,11470520,목2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-MOKDONG-OGEORI,11470610,신월6동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-OGEORI,11470540,목4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-OMOKGYO,11470510,목1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-OMOKGYO,11470630,신정2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470510,목1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470630,신정2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470610,신월6동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470650,신정4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470540,목4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-MOKDONG-ACADEMY,11470520,목2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-SINJEONGNEGEORI,11470640,신정3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-SINJEONGNEGEORI,11470620,신정1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-SINJEONGNEGEORI,11470650,신정4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-SINWOL,11470580,신월3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-SINWOL,11470560,신월1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YANGCHEON-SINWOL,11470600,신월5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YANGCHEON-SINWOL,11470611,신월7동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGSEO-MAGOK,11500603,가양1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGSEO-BALSAN,11500603,가양1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-BALSAN,11500615,우장산동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-GIMPOAIRPORT,11500640,방화2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-GIMPOAIRPORT,11500620,공항동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-HWAGOK,11500590,화곡본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-HWAGOK,11500540,화곡1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-HWAGOK,11500615,우장산동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-HWAGOK,11500591,화곡6동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-HWAGOK,11500605,가양3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-KKACHISAN,11500540,화곡1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-KKACHISAN,11500593,화곡8동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG,11500530,등촌2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG,11500520,등촌1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG,11500510,염창동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-DEUNGCHON-YEOMCHANG,11500535,등촌3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGSEO-BANGHWA,11500640,방화2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-BANGHWA,11500630,방화1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGSEO-BANGHWA,11500641,방화3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GURODIGITAL,11530540,구로3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-SINDORIM,11530560,구로5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GUROSTN,11530550,구로4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GUROSTN,11530530,구로2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GUROSTN,11530595,가리봉동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GUROSTN,11530510,신도림동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GURO-GOCHEOK-GAEBONG,11530740,개봉1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GOCHEOK-GAEBONG,11530730,고척2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-GOCHEOK-GAEBONG,11530760,개봉3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GURO-GOCHEOK-GAEBONG,11530720,고척1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GURO-ORYU-ONSU,11530770,오류1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-ORYU-ONSU,11530750,개봉2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-ORYU-ONSU,11530790,수궁동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GURO-CHEONWANG,11530780,오류2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-GASANDIGITAL,11545510,가산동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-DOKSAN,11545610,독산1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-DOKSAN,11545640,독산4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-DOKSAN,11545620,독산2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-SIHEUNG-SAGEORI,11545710,시흥5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-SIHEUNG-SAGEORI,11545670,시흥1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GEUMCHEON-GEUMCHEONGU-OFFICE,11545670,시흥1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-YEOUIDO,11560540,여의동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-YEONGDEUNGPOSTN,11560585,도림동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-YEONGDEUNGPOSTN,11560535,영등포동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-YEONGDEUNGPOSTN,11560515,영등포본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-YEONGDEUNGPOSTN,11560550,당산1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-MULLAE,11560605,문래동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-MULLAE,11560550,당산1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-MULLAE,11560610,양평1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-DANGSAN,11560620,양평2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-DANGSAN,11560560,당산2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-DANGSAN,11560535,영등포동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-SEONYUDO-YANGPYEONG,11560620,양평2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-SEONYUDO-YANGPYEONG,11560610,양평1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-SINGIL-DAERIM,11560710,대림2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-SINGIL-DAERIM,11560720,대림3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-YEONGDEUNGPO-SINGIL-DAERIM,11560700,대림1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-SINGIL-DAERIM,11560670,신길5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-YEONGDEUNGPO-YEONGDEUNGPO-MARKET,11560535,영등포동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SADANG,11590620,사당1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SADANG,11590651,사당5동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-DONGJAK-SADANG,11590640,사당3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-DONGJAK-SADANG,11590650,사당4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-DONGJAK-ISU,11590630,사당2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-ISU,11590640,사당3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-ISU,11590620,사당1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-NORYANGJIN,11590520,노량진2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-NORYANGJIN,11590510,노량진1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-HEUKSEOK,11590605,흑석동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SANGDO,11590540,상도2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SANGDO,11590520,노량진2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SANGDO,11590530,상도1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
